27036160	[[1, [[25, "primary refractory"]]]]
17978289	[]
16009949	[]
19282169	[]
30475947	[]
19786668	[]
21444866	[[0, [[87, "adenocarcinoma"], [59, "resectable"]]], [1, [[60, "adenocarcinoma"], [215, "resectable"]]], [2, [[38, "adenocarcinoma"], [27, "resectable"]]], [4, [[28, "adenocarcinoma"], [17, "resectable"]]]]
15998903	[]
33513030	[]
17960013	[[1, [[47, "squamous-cell carcinoma"]]], [4, [[14, "squamous-cell carcinoma"]]]]
15912507	[[0, [[54, "recurrent"]]], [1, [[39, "recurrent"]]], [2, [[97, "recurrent"]]]]
32001798	[]
24608198	[]
12829150	[[1, [[118, "high-grade"]]], [2, [[20, "high-grade"]]]]
22056739	[[0, [[54, "stage II"]]], [1, [[217, "stage II"]]], [2, [[27, "stage II"]]], [3, [[740, "stage II"]]], [4, [[110, "stage II"]]]]
16868539	[]
20393132	[]
23559153	[]
25795406	[[0, [[97, "advanced"]]], [1, [[332, "advanced"]]], [4, [[93, "advanced"]]]]
31345267	[]
31668850	[]
30522967	[]
30105460	[]
33539945	[[0, [[103, "metastatic"]]], [1, [[24, "metastatic"]]], [2, [[132, "stage IV"]]]]
33577729	[[2, [[106, "locally advanced"], [126, "metastatic"]]], [4, [[108, "locally advanced"], [128, "metastatic"]]]]
18771470	[[2, [[132, "crescent"]]]]
26626800	[[0, [[82, "stage III"]]], [1, [[275, "stage III"]]], [2, [[23, "stage III"]]], [4, [[130, "stage III"]]]]
34228505	[]
28687477	[]
27557302	[]
30860570	[]
22482940	[]
34096690	[[1, [[74, "advanced"]]], [2, [[166, "advanced"]]]]
31171419	[]
31578914	[]
23489023	[[0, [[51, "metastatic"]]], [1, [[49, "metastatic"]]], [2, [[135, "metastatic"]]], [4, [[75, "metastatic"]]]]
21828141	[]
21486866	[]
26752933	[]
28444114	[]
30904980	[[0, [[38, "Relapsed or Refractory"]]]]
20368558	[[0, [[104, "metastatic"]]], [1, [[93, "metastatic"]]], [2, [[36, "metastatic"]]]]
29341834	[]
12853357	[[1, [[230, "metastatic"], [117, "high-grade"]]], [2, [[75, "metastatic"]]], [4, [[100, "metastatic"]]]]
33983395	[]
29275118	[]
20971822	[]
30624546	[[2, [[70, "metastatic"]]]]
28804124	[[1, [[300, "newly diagnosed"], [328, "chronic phase"]]]]
31154669	[[0, [[27, "advanced"]]], [2, [[67, "advanced"]]]]
29537344	[[0, [[35, "nodular lymphocyte-predominant"]]]]
22357140	[[0, [[65, "refractory and relapsed"]]], [1, [[30, "refractory and relapsed"]]], [2, [[136, "refractory and relapsed"]]], [4, [[55, "refractory and relapsed"]]]]
23613521	[]
24556041	[[2, [[224, "stage I-IVA"]]]]
21123825	[[1, [[298, "relapsed or refractory"]]]]
19853510	[]
16966687	[[0, [[72, "platinum-sensitive"], [91, "recurrent"]]], [1, [[501, "platinum-sensitive"], [51, "recurrent"]]], [2, [[14, "platinum-sensitive"], [33, "recurrent"]]], [4, [[126, "platinum-sensitive"], [145, "recurrent"]]]]
28298231	[[0, [[13, "relapsed or refractory"]]], [1, [[261, "relapsed or refractory"]]]]
17705175	[]
22823211	[]
23177514	[]
34048682	[[0, [[39, "relapsed or refractory"]]], [1, [[53, "relapsed or refractory"]]], [2, [[207, "relapsed or refractory"]]], [4, [[94, "relapsed or refractory"]]]]
30446802	[]
26254683	[[1, [[189, "squamous cell carcinoma"], [217, "adenocarcinoma"]]], [2, [[37, "locally advanced"]]], [3, [[1066, "squamous cell carcinomas"], [1304, "adenocarcinomas"]]], [4, [[467, "locally advanced"], [243, "squamous cell carcinoma"], [271, "adenocarcinoma"]]]]
31082269	[]
15856037	[[0, [[142, "advanced"]]], [1, [[213, "advanced"]]]]
30287523	[[0, [[50, "relapsed and refractory"]]]]
27733374	[]
20065174	[]
21383331	[]
22851558	[]
30892988	[]
28800861	[[2, [[115, "inoperable"], [127, "locally advanced or metastatic"]]]]
22512481	[[0, [[45, "muscle-invasive"]]], [1, [[62, "muscle-invasive"]]], [2, [[75, "muscle-invasive"]]]]
31870883	[[0, [[75, "Recurrent or Metastatic"]]], [1, [[77, "recurrent or metastatic"]]], [2, [[104, "recurrent or metastatic"]]], [4, [[80, "recurrent or metastatic"]]]]
15128893	[[0, [[69, "squamous-cell carcinoma"]]], [1, [[71, "squamous-cell carcinoma"]]], [2, [[75, "After undergoing total resection"]]]]
31662331	[]
32687588	[]
27022118	[]
28526536	[]
22452896	[]
33710815	[[0, [[74, "non-squamous"]]], [1, [[138, "locally advanced"], [155, "non-squamous"]]], [4, [[116, "locally advanced"], [133, "non-squamous"]]]]
31825569	[]
24094768	[]
21324142	[[0, [[38, "locally advanced"]]], [1, [[213, "locally advanced"]]], [4, [[44, "locally advanced"]]]]
